archetype_1,archetype_2,mu_win,mu_n,mu_wr
Evelynn (RU/MT),Championpile (DE/SH),1,1,1
Akshan/Udyr (FR/SH),Pyke/Rek'Sai (BW/SH),1,1,1
Aatrox/Vayne (RU/DE),Akshan/Udyr (FR/SH),1,1,1
Akshan/Udyr (FR/SH),Teemo (BC/PZ),1,1,1
Nasus/Veigar (SI/SH),Ashe/LeBlanc (FR/NX),1,1,1
Ashe/LeBlanc (FR/NX),The Poro King (IO/RU),1,1,1
Teemo (BC/PZ),Akshan/Taliyah (NX/SH),1,1,1
Fizz (BW/MT),Gwen/Nidalee (SI/SH),1,1,1
Illaoi/Swain (BW/NX),Kennen/Nidalee (BC/SH),1,1,1
Teemo (BC/PZ),Malphite/Nasus (MT/SH),1,1,1
Gwen/Jack (BW/SI),Fizz/The Poro King (BW/RU),1,1,1
Norra/Yuumi (BC/MT),Gnar/Neeko (FR/RU),1,1,1
Norra/Teemo (BC/PZ),Jack/Samira (BW/NX),1,1,1
Jack/Karma (BW/IO),Akshan/Taliyah (NX/SH),1,1,1
Aatrox/Vayne (RU/DE),Norra/Teemo (BC/PZ),1,1,1
Aatrox (RU/BW),Jinx/Samira (NX/PZ),1,1,1
Maokai/Nautilus (BW/SI),Aatrox (RU/BW),1,1,1
Jhin/Norra (BC/RU),Gnar/Tristana (BC/BW),1,1,1
Heimerdinger/Jayce (PZ/SI),Nasus/Veigar (SI/SH),1,1,1
Jax/Ornn (FR/RU),Gwen/Nasus (SI/SH),1,1,1
Evelynn (RU/MT),Nasus/Veigar (SI/SH),1,1,1
Teemo (BC/PZ),Jack/Jayce (BW/PZ),1,1,1
Malphite/Nasus (MT/SH),Fizz (BW/MT),1,1,1
Pyke/Rek'Sai (BW/SH),Akshan/Master Yi (IO/SH),1,1,1
Championless (FR/NX),Fizz (BW/MT),1,1,1
Akshan/Udyr (FR/SH),Nasus/Veigar (SI/SH),1,1,1
Norra/Viego (BC/SI),Akshan/Master Yi (IO/SH),1,1,1
Norra/Viego (BC/SI),Ekko/Jinx (PZ/SH),1,1,1
Ashe/LeBlanc (FR/NX),Kennen/Nidalee (BC/SH),1,1,1
Maokai/Nautilus (BW/SI),Azir/Neeko (RU/SH),1,1,1
Maokai/Nautilus (BW/SI),Akshan/Ashe (FR/SH),1,1,1
Ashe/LeBlanc (FR/NX),Akshan/Varus (SH/RU),1,1,1
Ashe/LeBlanc (FR/NX),Samira/Seraphine (NX/PZ),1,1,1
The Poro King (MT/RU),Nasus/Senna (SI/SH),1,1,1
Maokai/Nautilus (BW/SI),The Poro King (MT/RU),1,1,1
Fizz/The Poro King (BW/RU),The Poro King (IO/RU),1,1,1
Neeko/Norra (BC/RU),Akshan/Taliyah (NX/SH),1,1,1
Jack/Sett (BW/IO),Norra/Yuumi (BC/FR),1,1,1
Fizz/Neeko (BW/RU),Jinx/Norra (BC/PZ),1,1,1
Teemo (MT/PZ),Fizz/Neeko (BW/RU),1,1,1
The Poro King (MT/RU),Fizz/Neeko (BW/RU),1,1,1
Jack/Vayne (BW/DE),Aurelion Sol/Neeko (MT/RU),1,1,1
Aatrox/Vayne (RU/DE),Nidalee (PZ/SH),1,1,1
Jack/Jayce (BW/PZ),Aatrox/Vayne (RU/DE),1,1,1
Aatrox/Vayne (RU/DE),Shen (DE/IO),1,1,1
Shen (DE/IO),Jack/Vayne (BW/DE),1,1,1
Shen (DE/IO),Jack/Kayn (BW/RU),1,1,1
Shen (DE/IO),Darius/Gwen (NX/SI),1,1,1
Illaoi/Swain (BW/NX),Ahri/Kennen (IO/SH),1,1,1
Fizz/Samira (BW/NX),Jack/Karma (BW/IO),1,1,1
Gnar/Neeko (FR/RU),Illaoi/Kayle (BW/MT),1,1,1
The Poro King (RU/SI),Gnar/Neeko (FR/RU),1,1,1
Jhin (RU/PZ),Bard/Norra (BC/RU),1,1,1
Gwen/Quinn (DE/SI),Norra (BC/MT),1,1,1
Jax/Norra (BC/RU),Norra/Yuumi (BC/MT),1,1,1
The Poro King (MT/RU),Jack/Nami (BW/IO),1,1,1
Jhin/Norra (BC/RU),Jack/Vayne (BW/DE),1,1,1
Illaoi/Swain (BW/NX),The Poro King (BW/RU),1,1,1
Pyke/Rek'Sai (BW/SH),Norra/Teemo (BC/PZ),1,1,1
Evelynn/The Poro King (RU/RU),Jack/Nami (BW/IO),1,1,1
Jack/Nami (BW/IO),Illaoi/Lucian (BW/DE),1,1,1
Akshan/Kai'Sa (DE/SH),Gnar/Neeko (FR/RU),1,1,1
Aatrox/Vayne (RU/DE),Akshan/Kai'Sa (DE/SH),1,1,1
Jack/Nami (BW/IO),Akshan/Kai'Sa (DE/SH),1,1,1
Kai'Sa (DE/SH),Akshan/Ashe (FR/SH),1,1,1
Ahri/Kennen (IO/SH),Kai'Sa (DE/SH),1,1,1
Jack/Karma (BW/IO),Teemo (BC/PZ),1,1,1
Jack/Karma (BW/IO),Maokai/Nautilus (BW/SI),1,1,1
Evelynn/Nidalee (RU/SH),Jack/Karma (BW/IO),1,1,1
Ashe/LeBlanc (FR/NX),Jayce/Teemo (BW/PZ),1,1,1
Caitlyn/Teemo (BC/PZ),Gnar/Nidalee (BC/SH),1,1,1
Teemo (FR/PZ),Gnar/Nidalee (BC/SH),1,1,1
Aatrox/Pantheon (RU/MT),Evelynn/Kayle (RU/MT),1,1,1
Gwen/Sion (NX/SI),Evelynn/Kayle (RU/MT),1,1,1
Karma/Sett (IO/PZ),Renekton (DE/SH),1,1,1
Renekton (DE/SH),Pyke/Rek'Sai (BW/SH),1,1,1
Renekton (DE/SH),Evelynn/Yuumi (RU/MT),1,1,1
