archetype_1,archetype_2,mu_win,mu_n,mu_wr
Lillia/Malphite (IO/MT),Darius (FR/NX),0,1,0
Ashe/Kalista (FR/SI),Championless (SI),0,1,0
Aphelios/Yasuo (IO/MT),Janna/Lillia (IO/PZ),0,1,0
Taric/Varus (MT/RU),Braum/Vladimir (FR/NX),0,1,0
Caitlyn (IO/PZ),Kalista (SI),0,1,0
Championless (SI),Akshan/Janna (PZ/SH),0,1,0
Akshan/Lillia (IO/SH),Championless (SI),0,1,0
Akshan/Varus (SH/RU),Janna (FR/PZ),0,1,0
Poppy/Taric (DE/MT),Janna/Vi (FR/PZ),0,1,0
Poppy/Rumble (BC/NX),Akshan/Lee Sin (IO/SH),0,1,0
Maokai (BW/SI),Janna/Vi (FR/PZ),0,1,0
Darius/Gangplank (BW/NX),Aatrox/Akshan (RU/SH),0,1,0
Braum/Vladimir (FR/NX),Darius/Gangplank (BW/NX),0,1,0
Akshan/Lee Sin (IO/SH),Caitlyn (IO/PZ),0,1,0
Gnar/Nidalee (BC/SH),Aatrox/Morgana (RU/DE),0,1,0
Aatrox/Morgana (RU/DE),Poppy/Riven (BC/NX),0,1,0
Aatrox/Morgana (RU/DE),Garen/Taric (DE/MT),0,1,0
Galio/Morgana (DE/MT),Aatrox/Morgana (RU/DE),0,1,0
Akshan/Morgana (MT/SH),Aatrox/Morgana (RU/DE),0,1,0
Gwen (SI),Aatrox/Morgana (RU/DE),0,1,0
Gwen/Nidalee (SI/SH),Nidalee/Renekton (BC/SH),0,1,0
Nidalee/Renekton (BC/SH),Morgana/Udyr (DE/FR),0,1,0
Championless (SI),Nidalee/Renekton (BC/SH),0,1,0
Rumble/Sion (BC/NX),Nidalee/Renekton (BC/SH),0,1,0
Nidalee/Renekton (BC/SH),Kayle/Sivir (MT/SH),0,1,0
Sion/Vladimir (FR/NX),Lillia/Sett (IO/MT),0,1,0
Kai'Sa/Varus (SH/RU),Akshan/Varus (SH/RU),0,1,0
Akshan/Varus (SH/RU),Tristana/Veigar (BC/SI),0,1,0
Caitlyn (IO/PZ),Darius/Gnar (FR/NX),0,1,0
