archetype_1,archetype_2,mu_win,mu_n,mu_wr
Galio/Udyr (DE/FR),Ekko/Jinx (PZ/SH),27,63,0.428571428571429
Ekko/Jinx (PZ/SH),Galio/Udyr (DE/FR),36,63,0.571428571428571
Jack/Seraphine (BW/PZ),Gwen/Quinn (DE/SI),8,15,0.533333333333333
Ashe/LeBlanc (FR/NX),Senna/Sion (NX/SI),8,15,0.533333333333333
Senna/Veigar (BC/SI),Heimerdinger/Norra (BC/SI),8,15,0.533333333333333
Senna/Veigar (BC/SI),Bard/Kayle (RU/MT),8,15,0.533333333333333
Samira/Varus (NX/RU),Shyvana (DE/MT),8,15,0.533333333333333
Caitlyn/Swain (NX/PZ),Samira/Varus (NX/RU),8,15,0.533333333333333
Jax/Ornn (FR/RU),Teemo/Tristana (BC/DE),8,15,0.533333333333333
Kai'Sa/Pantheon (MT/SH),Galio/Udyr (DE/FR),8,15,0.533333333333333
Gnar/Tristana (BC/NX),Ashe/LeBlanc (FR/NX),8,15,0.533333333333333
Karma/Sett (IO/MT),Aatrox/Kayn (RU/RU),8,15,0.533333333333333
Evelynn/Lucian (DE/RU),Aurelion Sol/Shyvana (DE/MT),8,15,0.533333333333333
Pyke/Rek'Sai (BW/SH),Akshan/Udyr (FR/SH),8,15,0.533333333333333
Annie/Jhin (RU/NX),Jarvan IV/Shen (DE/IO),8,15,0.533333333333333
Azir/Renekton (SH),Teemo/Tristana (BC/BW),8,15,0.533333333333333
Garen/Jarvan IV (DE),Illaoi/Jarvan IV (BW/DE),8,15,0.533333333333333
Ashe/LeBlanc (FR/NX),Samira/Sejuani (FR/NX),8,15,0.533333333333333
Aurelion Sol/Diana (BC/MT),Aatrox (RU/BW),8,15,0.533333333333333
Evelynn/Kai'Sa (RU/SH),Azir/Nasus/Renekton (SH),8,15,0.533333333333333
Pyke/Rek'Sai (BW/SH),Annie/Swain (BW/NX),8,15,0.533333333333333
Gnar/Tristana (BC/BW),Karma/Norra (BC/IO),8,15,0.533333333333333
Caitlyn/Teemo (FR/PZ),Gnar/Norra (BC/NX),8,15,0.533333333333333
Samira/Tristana (BC/NX),Heimerdinger/Jayce (PZ/SI),8,15,0.533333333333333
Norra/Veigar (BC/SI),Lissandra/Taliyah (FR/SH),8,15,0.533333333333333
Nasus (SI/SH),Caitlyn/Seraphine (BC/PZ),8,15,0.533333333333333
Teemo/Tristana (BC/BW),Evelynn/Maokai (RU/SI),8,15,0.533333333333333
Ryze (PZ/RU),Malphite/Taliyah (MT/SH),8,15,0.533333333333333
Gwen/Quinn (DE/SI),Jack/Seraphine (BW/PZ),7,15,0.466666666666667
Senna/Sion (NX/SI),Ashe/LeBlanc (FR/NX),7,15,0.466666666666667
Heimerdinger/Norra (BC/SI),Senna/Veigar (BC/SI),7,15,0.466666666666667
Bard/Kayle (RU/MT),Senna/Veigar (BC/SI),7,15,0.466666666666667
Shyvana (DE/MT),Samira/Varus (NX/RU),7,15,0.466666666666667
Samira/Varus (NX/RU),Caitlyn/Swain (NX/PZ),7,15,0.466666666666667
Teemo/Tristana (BC/DE),Jax/Ornn (FR/RU),7,15,0.466666666666667
Galio/Udyr (DE/FR),Kai'Sa/Pantheon (MT/SH),7,15,0.466666666666667
Ashe/LeBlanc (FR/NX),Gnar/Tristana (BC/NX),7,15,0.466666666666667
Aatrox/Kayn (RU/RU),Karma/Sett (IO/MT),7,15,0.466666666666667
