archetype_1,archetype_2,mu_win,mu_n,mu_wr
Yuumi/Zoe (FR/MT),Yuumi/Zoe (FR/MT),7,14,0.5
Annie/Gwen (NX/SI),Caitlyn/Teemo (FR/PZ),2,5,0.4
Elise/Nocturne (NX/SI),Yuumi/Zoe (FR/MT),2,5,0.4
Braum/Zoe (FR/MT),Nami/Samira (BW/NX),2,5,0.4
Aatrox/Kayn (RU/RU),Pyke/Rek'Sai (BW/SH),2,5,0.4
Udyr/Zed (FR/IO),Elise/Nocturne (NX/SI),2,5,0.4
Akshan/Lee Sin (IO/SH),Pyke/Rek'Sai (BW/SH),2,5,0.4
Pyke/Rek'Sai (BW/SH),Norra/Zoe (BC/MT),2,5,0.4
Azir/Irelia (IO/SH),Caitlyn/Teemo (FR/PZ),2,5,0.4
Annie/Jhin (RU/NX),Braum/Zoe (FR/MT),2,5,0.4
Caitlyn/Teemo (BC/PZ),Azir/Irelia (IO/SH),2,5,0.4
Janna/Nilah (BW/PZ),Elise/Nocturne (SI),2,5,0.4
Nami/Samira (BW/NX),Annie/Gwen (NX/SI),2,5,0.4
Caitlyn/Teemo (FR/PZ),Annie/Gwen (NX/SI),3,5,0.6
Yuumi/Zoe (FR/MT),Elise/Nocturne (NX/SI),3,5,0.6
Nami/Samira (BW/NX),Braum/Zoe (FR/MT),3,5,0.6
Pyke/Rek'Sai (BW/SH),Aatrox/Kayn (RU/RU),3,5,0.6
Elise/Nocturne (NX/SI),Udyr/Zed (FR/IO),3,5,0.6
Pyke/Rek'Sai (BW/SH),Akshan/Lee Sin (IO/SH),3,5,0.6
Norra/Zoe (BC/MT),Pyke/Rek'Sai (BW/SH),3,5,0.6
Caitlyn/Teemo (FR/PZ),Azir/Irelia (IO/SH),3,5,0.6
Braum/Zoe (FR/MT),Annie/Jhin (RU/NX),3,5,0.6
Azir/Irelia (IO/SH),Caitlyn/Teemo (BC/PZ),3,5,0.6
Elise/Nocturne (SI),Janna/Nilah (BW/PZ),3,5,0.6
Annie/Gwen (NX/SI),Nami/Samira (BW/NX),3,5,0.6
Elder Dragon/Galio/Morgana (RU/DE),Taliyah/Zilean (IO/SH),1,1,1
Elder Dragon/Galio/Morgana (RU/DE),Elder Dragon (RU/FR),1,1,1
Elder Dragon/Galio/Morgana (RU/DE),Gnar/Teemo (BC/PZ),1,1,1
Elder Dragon/Galio/Morgana (RU/DE),Fiora (DE/SH),1,1,1
Elder Dragon/Galio/Morgana (RU/DE),Mordekaiser (PZ/SI),1,1,1
Elder Dragon/Galio/Morgana (RU/DE),Galio/Volibear (DE/FR),1,1,1
