archetype_1,archetype_2,mu_win,mu_n,mu_wr
Volibear (FR/SI),Ashe/LeBlanc (FR/NX),19,47,0.404255319148936
Miss Fortune/Quinn (BW/DE),Janna/Nilah (BW/PZ),19,47,0.404255319148936
Karma/Sett (IO/PZ),The Poro King/Yuumi (MT/RU),19,47,0.404255319148936
Ashe/LeBlanc (FR/NX),Volibear (FR/SI),28,47,0.595744680851064
Janna/Nilah (BW/PZ),Miss Fortune/Quinn (BW/DE),28,47,0.595744680851064
The Poro King/Yuumi (MT/RU),Karma/Sett (IO/PZ),28,47,0.595744680851064
Volibear (FR/SI),Jax/Ornn (FR/RU),13,25,0.52
Malphite/Taliyah (MT/SH),Jarvan IV/Shen (DE/IO),13,25,0.52
Riven/Sion (NX/PZ),Gwen/Zed (IO/SI),13,25,0.52
Jax/Ornn (FR/RU),Volibear (FR/SI),12,25,0.48
Jarvan IV/Shen (DE/IO),Malphite/Taliyah (MT/SH),12,25,0.48
Gwen/Zed (IO/SI),Riven/Sion (NX/PZ),12,25,0.48
Janna/Nilah (BW/PZ),Seraphine/Sett (IO/PZ),12,57,0.210526315789474
Seraphine/Sett (IO/PZ),Janna/Nilah (BW/PZ),45,57,0.789473684210526
Gwen/Vayne (DE/SI),Ashe/LeBlanc (FR/NX),15,56,0.267857142857143
Ashe/LeBlanc (FR/NX),Gwen/Vayne (DE/SI),41,56,0.732142857142857
Karma/Seraphine/Sett (IO/PZ),Aatrox/Kayn (RU/RU),2,4,0.5
Aatrox/Kayn (RU/RU),Karma/Seraphine/Sett (IO/PZ),2,4,0.5
Championpile (DE/FR),Darius/Gnar (FR/NX),2,4,0.5
Darius/Gnar (FR/NX),Championpile (DE/FR),2,4,0.5
Nasus (SI/SH),Galio/Garen/Jarvan IV (DE/FR),2,4,0.5
Galio/Garen/Jarvan IV (DE/FR),Nasus (SI/SH),2,4,0.5
Janna/Volibear (FR/PZ),Volibear (FR/SI),2,4,0.5
Volibear (FR/SI),Janna/Volibear (FR/PZ),2,4,0.5
Kayle/Yuumi (FR/MT),Nasus (SI/SH),2,4,0.5
Nasus (SI/SH),Kayle/Yuumi (FR/MT),2,4,0.5
Volibear (DE/FR),Nasus (SI/SH),2,4,0.5
Nasus (SI/SH),Volibear (DE/FR),2,4,0.5
Fizz/Yuumi (BC/FR),Karma/Volibear (FR/IO),2,4,0.5
Karma/Volibear (FR/IO),Fizz/Yuumi (BC/FR),2,4,0.5
The Poro King/Yuumi (MT/RU),Seraphine (PZ/SI),2,4,0.5
Seraphine (PZ/SI),The Poro King/Yuumi (MT/RU),2,4,0.5
Galio/Jarvan IV (DE/FR),Lissandra/Volibear (FR/SI),2,4,0.5
Lissandra/Volibear (FR/SI),Galio/Jarvan IV (DE/FR),2,4,0.5
Illaoi/Volibear (BW/FR),Aurelion Sol/Volibear (FR/MT),2,4,0.5
Aurelion Sol/Volibear (FR/MT),Illaoi/Volibear (BW/FR),2,4,0.5
Bard/Norra (BC/RU),Tryndamere (FR/SI),2,4,0.5
Tryndamere (FR/SI),Bard/Norra (BC/RU),2,4,0.5
Janna/Nilah (BW/PZ),Lissandra (FR/SI),2,4,0.5
Lissandra (FR/SI),Janna/Nilah (BW/PZ),2,4,0.5
