archetype_1,archetype_2,mu_win,mu_n,mu_wr
Aphelios/Viktor (MT/PZ),Ezreal/Seraphine (BC/PZ),6,16,0.375
Ezreal/Karma (IO/PZ),Championless (FR/NX),6,16,0.375
Senna (PZ/SI),Ezreal/Nilah (BW/PZ),6,16,0.375
Akshan/Fiora (DE/SH),Nocturne/Vex (PZ/SI),6,16,0.375
Zilean (PZ/SH),Azir/Xerath (SH),6,16,0.375
Senna/Veigar (BC/SI),Lillia/Lux: Illuminated (DE/IO),6,16,0.375
Karma/Viktor (IO/PZ),Karma/Sett (FR/IO),6,16,0.375
Nidalee (BC/SH),Akshan/Fiora (DE/SH),6,16,0.375
Evelynn/Kai'Sa (RU/SH),Jack/Sett (BW/IO),6,16,0.375
Mordekaiser/Norra (BC/SI),Norra/Trundle (BC/FR),6,16,0.375
Mordekaiser/Norra (BC/SI),Trundle/Volibear (FR/SI),6,16,0.375
Jayce/Lux (DE/PZ),Master Yi/Zoe (IO/MT),6,16,0.375
Jack/Trundle (BW/FR),Karma/Sett (FR/IO),6,16,0.375
Katarina (FR/NX),Jayce/Norra (BC/PZ),6,16,0.375
Nidalee/Norra (BC/SH),Nidalee (BC/SH),6,16,0.375
Bard/Norra (BC/RU),Akshan/Samira (NX/SH),6,16,0.375
Akshan/Lee Sin (IO/SH),Ezreal/Seraphine (BC/PZ),6,16,0.375
Heimerdinger/Jayce (PZ/SI),Nilah/Twisted Fate (BW/PZ),6,16,0.375
Fizz/Samira (BW/NX),Norra (BC/FR),6,16,0.375
Karma/Sett (IO/PZ),Lissandra/Volibear (DE/FR),6,16,0.375
Master Yi/Norra (BC/IO),Heimerdinger/Viktor (IO/PZ),6,16,0.375
Ezreal/Seraphine (BC/PZ),Aphelios/Viktor (MT/PZ),10,16,0.625
Championless (FR/NX),Ezreal/Karma (IO/PZ),10,16,0.625
Ezreal/Nilah (BW/PZ),Senna (PZ/SI),10,16,0.625
Nocturne/Vex (PZ/SI),Akshan/Fiora (DE/SH),10,16,0.625
Azir/Xerath (SH),Zilean (PZ/SH),10,16,0.625
Lillia/Lux: Illuminated (DE/IO),Senna/Veigar (BC/SI),10,16,0.625
Karma/Sett (FR/IO),Karma/Viktor (IO/PZ),10,16,0.625
Akshan/Fiora (DE/SH),Nidalee (BC/SH),10,16,0.625
Jack/Sett (BW/IO),Evelynn/Kai'Sa (RU/SH),10,16,0.625
Norra/Trundle (BC/FR),Mordekaiser/Norra (BC/SI),10,16,0.625
Trundle/Volibear (FR/SI),Mordekaiser/Norra (BC/SI),10,16,0.625
Master Yi/Zoe (IO/MT),Jayce/Lux (DE/PZ),10,16,0.625
Karma/Sett (FR/IO),Jack/Trundle (BW/FR),10,16,0.625
Jayce/Norra (BC/PZ),Katarina (FR/NX),10,16,0.625
Nidalee (BC/SH),Nidalee/Norra (BC/SH),10,16,0.625
Akshan/Samira (NX/SH),Bard/Norra (BC/RU),10,16,0.625
Ezreal/Seraphine (BC/PZ),Akshan/Lee Sin (IO/SH),10,16,0.625
Nilah/Twisted Fate (BW/PZ),Heimerdinger/Jayce (PZ/SI),10,16,0.625
Norra (BC/FR),Fizz/Samira (BW/NX),10,16,0.625
Lissandra/Volibear (DE/FR),Karma/Sett (IO/PZ),10,16,0.625
