archetype_1,archetype_2,mu_win,mu_n,mu_wr
Aatrox/Vayne (RU/DE),Fizz (BW/MT),13,24,0.541666666666667
Jax/Ornn (FR/RU),Gwen/Nidalee (SI/SH),13,24,0.541666666666667
Norra/Yuumi (BC/FR),Jax/Teemo (BC/RU),13,24,0.541666666666667
Lissandra/Taliyah (FR/SH),Norra/Yuumi (BC/FR),13,24,0.541666666666667
Fizz (BW/MT),Aatrox/Vayne (RU/DE),11,24,0.458333333333333
Gwen/Nidalee (SI/SH),Jax/Ornn (FR/RU),11,24,0.458333333333333
Jax/Teemo (BC/RU),Norra/Yuumi (BC/FR),11,24,0.458333333333333
Norra/Yuumi (BC/FR),Lissandra/Taliyah (FR/SH),11,24,0.458333333333333
Gnar/Yuumi (FR/MT),Heimerdinger/Seraphine (MT/PZ),1,1,1
Heimerdinger/Nidalee (PZ/SH),Fizz/The Poro King (BW/RU),1,1,1
Evelynn/Jayce (RU/PZ),Jack/Nami (BW/IO),1,1,1
Gwen/Jack (BW/SI),Fizz/The Poro King (BW/RU),1,1,1
Fizz/The Poro King (BW/RU),The Poro King (IO/RU),1,1,1
Jhin/Norra (BC/RU),Championless (FR/NX),1,1,1
Ashe/LeBlanc (FR/NX),Norra/Yuumi (BC/MT),1,1,1
Norra/Yuumi (BC/MT),Jinx/Samira (NX/PZ),1,1,1
Championless (FR/NX),Fizz (BW/MT),1,1,1
Jack/Karma (BW/IO),Akshan/Taliyah (NX/SH),1,1,1
Jayce (BW/PZ),Jinx/Samira (NX/PZ),1,1,1
Jayce/Teemo (BW/PZ),Bard/Garen (RU/DE),1,1,1
Evelynn/Nidalee (RU/SH),Jack/Karma (BW/IO),1,1,1
Shen (DE/IO),Darius/Gwen (NX/SI),1,1,1
Garen/Neeko (DE/RU),Gwen/Sion (NX/SI),1,1,1
Aurelion Sol (FR/MT),Teemo (BW/PZ),1,1,1
Annie/Fizz (BW/NX),Bard/Garen (RU/DE),1,1,1
Jack/Jayce (BW/PZ),Akshan/Ashe (FR/SH),1,1,1
Kai'Sa (DE/SH),Akshan/Ashe (FR/SH),1,1,1
Heimerdinger/Seraphine (MT/PZ),Jayce (PZ/SI),1,1,1
Jack/Vayne (BW/DE),Maokai/Nautilus (BW/SI),1,1,1
Shen (DE/IO),Jack/Vayne (BW/DE),1,1,1
Neeko/Norra (BC/RU),Akshan/Taliyah (NX/SH),1,1,1
Gnar/Norra (BC/FR),Akshan/Master Yi (IO/SH),1,1,1
Teemo (MT/PZ),Fizz/Neeko (BW/RU),1,1,1
The Poro King (MT/RU),Fizz/Neeko (BW/RU),1,1,1
Jack/Vayne (BW/DE),Aurelion Sol/Neeko (MT/RU),1,1,1
The Poro King (MT/RU),Jack/Nami (BW/IO),1,1,1
Jack/Nami (BW/IO),Akshan/Kai'Sa (DE/SH),1,1,1
Jack/Nami (BW/IO),Illaoi/Lucian (BW/DE),1,1,1
Illaoi/Zed (BW/IO),Jack/Norra (BC/BW),1,1,1
Aatrox/Vayne (RU/DE),Nidalee (PZ/SH),1,1,1
Shen (DE/IO),Jack/Kayn (BW/RU),1,1,1
Miss Fortune/Swain (BW/NX),Jack/Jayce (BW/PZ),1,1,1
Jhin/Norra (BC/RU),Ahri/Kennen (IO/SH),1,1,1
Illaoi/Swain (BW/NX),Ahri/Kennen (IO/SH),1,1,1
Fizz/Samira (BW/NX),Jack/Karma (BW/IO),1,1,1
Illaoi/Zed (BW/IO),Teemo (BC/PZ),1,1,1
Evelynn/The Poro King (RU/RU),Jack/Nami (BW/IO),1,1,1
Gwen/Zed (IO/SI),Aurelion Sol/Neeko (MT/RU),1,1,1
Ahri/Kennen (IO/SH),Kai'Sa (DE/SH),1,1,1
Jack/Karma (BW/IO),Maokai/Nautilus (BW/SI),1,1,1
Renekton (DE/SH),Evelynn/Yuumi (RU/MT),1,1,1
Garen/Neeko (DE/RU),Akshan/Viego (SI/SH),1,1,1
Norra/Yuumi (BC/FR),Akshan/Viego (SI/SH),1,1,1
Jinx/Norra (BC/PZ),Fizz/Lucian (BW/DE),1,1,1
Aurelion Sol/Shyvana (DE/MT),Illaoi/Jack (BW/IO),1,1,1
Aurelion Sol/The Poro King (MT/RU),Aurelion Sol/Shyvana (DE/MT),1,1,1
Evelynn/Kayle (RU/MT),Aurelion Sol/Evelynn (RU/MT),1,1,1
Azir/Nasus/Renekton (SH),Aurelion Sol/Neeko (MT/RU),1,1,1
Aurelion Sol/Garen (DE/MT),Maokai/Nautilus (BW/SI),1,1,1
Jinx/Samira (NX/PZ),Norra/Udyr (BC/FR),1,1,1
Nami/The Poro King (BW/RU),Jinx/Norra (BC/PZ),1,1,1
Jinx/Norra (BC/PZ),Akshan/Ashe (FR/SH),1,1,1
Nami/The Poro King (BW/RU),Aurelion Sol/Shyvana (DE/MT),1,1,1
Akshan/Viego (SI/SH),Aurelion Sol/Shyvana (DE/MT),1,1,1
Nidalee (BC/SH),Karma/Seraphine (IO/PZ),1,1,1
Jack/Master Yi (BW/IO),Nidalee (BC/SH),1,1,1
Akshan/Master Yi (IO/SH),Kayn/Viego (RU/SI),1,1,1
Ashe/Teemo (FR/PZ),Aatrox/Vayne (RU/DE),1,1,1
Lissandra (FR/SI),Aatrox/Kayn (RU/RU),1,1,1
Karma/Seraphine (IO/PZ),Lissandra (FR/SI),1,1,1
Illaoi/Swain (BW/NX),Lissandra (FR/SI),1,1,1
Ashe/LeBlanc (FR/NX),Karma/Seraphine (IO/PZ),1,1,1
Teemo (BC/PZ),Karma/Seraphine (IO/PZ),1,1,1
Karma/Seraphine (IO/PZ),Jinx/Norra (BC/PZ),1,1,1
Akshan/Nidalee (DE/SH),Nami/The Poro King (BW/RU),1,1,1
