archetype_1,archetype_2,mu_win,mu_n,mu_wr
Nidalee (BC/SH),Braum/Gwen (FR/SI),5,8,0.625
Kalista (SI),Yuumi/Zoe (FR/MT),5,8,0.625
Sejuani/Swain (FR/NX),Zoe (FR/MT),5,8,0.625
Nocturne (SI/SH),Zoe (FR/MT),5,8,0.625
Nidalee (BC/SH),Bard/Kayle (RU/MT),5,8,0.625
Championless (IO/PZ),Ashe (FR/PZ),5,8,0.625
Ashe (FR/PZ),The Poro King (PZ/RU),5,8,0.625
Braum/Yuumi/Zoe (FR/MT),Janna (PZ/SI),5,8,0.625
Championless (FR/SI),Braum/Yuumi/Zoe (FR/MT),5,8,0.625
Fiora/Udyr (DE/FR),Udyr/Zed (FR/IO),5,8,0.625
Azir/Irelia (IO/SH),Kalista (FR/SI),5,8,0.625
Fiora/Udyr (DE/FR),Illaoi/Swain (BW/NX),5,8,0.625
Caitlyn/Teemo (FR/PZ),Kalista/Nocturne (SI),5,8,0.625
Bard/Gnar (RU/FR),Pyke/Rek'Sai (BW/SH),5,8,0.625
Norra (BC/SI),Janna (PZ/SI),5,8,0.625
Fiora/Shen (DE/IO),Ashe (FR/SI),5,8,0.625
The Poro King (PZ/RU),Janna/Nilah (BW/PZ),5,8,0.625
Braum/Yuumi (FR/MT),Ashe (FR/PZ),5,8,0.625
The Poro King/Yuumi (MT/RU),Azir/Irelia (IO/SH),5,8,0.625
Janna/Nilah (BW/PZ),Braum/Swain (FR/NX),5,8,0.625
Diana/Nocturne (MT/SI),Caitlyn/Teemo (FR/PZ),5,8,0.625
Annie/Gwen (NX/SI),Fiora/Sivir (DE/SH),5,8,0.625
Braum (FR/IO),Braum/Darius/Gnar (FR/NX),5,8,0.625
Kalista (NX/SI),Fiora/Shen (DE/IO),5,8,0.625
Lissandra/Vi (FR/PZ),Braum/Zoe (FR/MT),5,8,0.625
Braum/Vladimir (FR/NX),Sejuani/Swain (FR/NX),5,8,0.625
Nidalee (BC/SH),Diana/Leona (MT/SI),5,8,0.625
Annie/Gwen (NX/SI),Gwen/Irelia (IO/SI),5,8,0.625
Fiora/Shen (DE/IO),Diana/Leona (MT/SI),5,8,0.625
Braum/Gnar (FR/SI),Pyke/Rek'Sai (BW/SH),5,8,0.625
Gwen/Jhin (RU/SI),Evelynn/Kai'Sa (RU/SH),5,8,0.625
The Poro King (BW/RU),Caitlyn/Teemo (BC/PZ),5,8,0.625
Braum/Zoe (FR/MT),Braum/Gnar (FR/SI),5,8,0.625
Bard/Braum (RU/FR),Draven/Jinx (NX/PZ),5,8,0.625
Darius/Gnar (FR/NX),Lux: Illuminated/Shen (DE/IO),5,8,0.625
Annie/Jinx (NX/PZ),Janna/Nilah (BW/PZ),5,8,0.625
Swain/Yasuo (IO/NX),Sejuani/Swain (FR/NX),5,8,0.625
Annie/Jinx (NX/PZ),Sejuani/Swain (FR/NX),5,8,0.625
Annie/Jhin (RU/NX),Gwen/Zed (IO/SI),5,8,0.625
Braum/Zoe (FR/MT),Championpile (DE/FR),5,8,0.625
Caitlyn/Teemo (BC/PZ),Kayle/Yuumi (FR/MT),5,8,0.625
Braum/Gnar (FR/IO),Norra (BC/SI),5,8,0.625
Championpile (DE/FR),Annie/Gwen (NX/SI),5,8,0.625
Udyr/Zed (FR/IO),Lux: Illuminated/Shen (DE/IO),5,8,0.625
Lux: Illuminated/Shen (DE/IO),Kalista/Nocturne (SI),5,8,0.625
The Poro King (RU/SH),The Poro King (PZ/RU),5,8,0.625
Nocturne (SI),Evelynn/Lucian (DE/RU),5,8,0.625
Gnar/Nidalee (BC/SH),Fiora (DE/SH),5,8,0.625
Braum/Udyr (DE/FR),Caitlyn/Teemo (BC/PZ),5,8,0.625
Evelynn/Lucian (DE/RU),Gwen/Jhin (RU/SI),5,8,0.625
Hecarim/Lucian (DE/SI),Bard/Braum (RU/FR),5,8,0.625
Lux: Illuminated/Shen (DE/IO),Evelynn/Kai'Sa (RU/SH),5,8,0.625
Janna/Nilah (BW/PZ),Renekton (BW/SH),5,8,0.625
Darius/Gnar (FR/NX),The Poro King (RU/SI),5,8,0.625
Braum/Zoe (FR/MT),Championless (NX/SI),5,8,0.625
The Poro King (RU/SH),Udyr/Zed (FR/IO),5,8,0.625
Janna/Nilah (BW/PZ),Udyr/Zoe (FR/MT),5,8,0.625
Pantheon/Yuumi (MT/NX),Braum/Zoe (FR/MT),5,8,0.625
Azir/Irelia (IO/SH),Kayle/Yuumi/Zoe (FR/MT),5,8,0.625
Shyvana (DE/MT),Gwen/Jhin (RU/SI),5,8,0.625
Nidalee (BC/SH),Fizz/Yuumi (BC/MT),5,8,0.625
Nidalee (BC/SH),Braum/Evelynn (RU/FR),5,8,0.625
Pyke/Rek'Sai (BW/SH),Azir/Hecarim (SI/SH),5,8,0.625
Jayce/Lux (DE/PZ),Aurelion Sol/Shyvana (DE/MT),5,8,0.625
Fizz/Nami (BC/BW),Karma/Sett (IO/PZ),5,8,0.625
Azir/Xerath (SH),Taliyah/Xerath (IO/SH),5,8,0.625
Illaoi/Swain (BW/NX),Heimerdinger/Viktor (IO/PZ),5,8,0.625
Maokai/Nautilus (BW/SI),Galio/Jarvan IV (DE/FR),5,8,0.625
Maokai/Nautilus (BW/SI),Jayce/Norra (BC/PZ),5,8,0.625
Akshan/Lee Sin (IO/SH),Aurelion Sol/Tryndamere (FR/MT),5,8,0.625
Seraphine/Sett (IO/PZ),Aurelion Sol/Lissandra (FR/MT),5,8,0.625
Azir/Xerath (SH),Championless (PZ/SI),5,8,0.625
The Poro King (MT/RU),Kindred/Nasus (SI/SH),5,8,0.625
Sett/Trundle (FR/IO),Aurelion Sol/Shyvana (DE/MT),5,8,0.625
Aatrox/Morgana (RU/DE),Mordekaiser/Norra (BC/SI),5,8,0.625
The Poro King (RU/SH),Jayce/Lux (DE/PZ),5,8,0.625
The Poro King (FR/RU),Mordekaiser/Norra (BC/SI),5,8,0.625
Master Yi/Taliyah (IO/SH),Sett/Trundle (FR/IO),5,8,0.625
Anivia/Mordekaiser (FR/SI),Lux: Illuminated/Vex (BC/DE),5,8,0.625
Gangplank/Sejuani (BW/FR),Akshan/Taliyah (BC/SH),5,8,0.625
Heimerdinger/Viktor (IO/PZ),Gwen/Riven (NX/SI),5,8,0.625
Gwen/Katarina (NX/SI),Akshan/Taliyah (BC/SH),5,8,0.625
Maokai/Nautilus (BW/SI),Akshan/Riven (NX/SH),5,8,0.625
Gwen/Katarina (NX/SI),Mordekaiser/Sion (NX/SI),5,8,0.625
Akshan/Varus (SH/RU),The Poro King (MT/RU),5,8,0.625
Master Yi/Taliyah (IO/SH),Azir/Xerath (SH),5,8,0.625
Renekton/Sivir (FR/SH),Fiora/Shen (DE/IO),5,8,0.625
Hecarim/Lucian (DE/SI),Illaoi/Swain (BW/NX),5,8,0.625
Annie/Gwen (NX/SI),Draven/Fizz (BW/NX),5,8,0.625
Pantheon/Yuumi (DE/MT),Annie/Gwen (NX/SI),5,8,0.625
Azir/Irelia (IO/SH),Garen/Yuumi (DE/MT),5,8,0.625
Nami/Nilah (BW/SI),Braum/Vladimir (FR/NX),5,8,0.625
Championless (MT/SI),Annie/Jhin (RU/NX),5,8,0.625
Elise/Nocturne (SI),Sejuani/Teemo (FR/PZ),5,8,0.625
The Poro King (MT/RU),Diana/Leona (MT/SH),5,8,0.625
Azir/Irelia (IO/SH),Tristana (BC/NX),5,8,0.625
Ekko (PZ/SH),Annie/Jhin (RU/NX),5,8,0.625
Kalista/Norra (BC/SI),Yuumi/Zoe (FR/MT),5,8,0.625
Gwen/Jhin (RU/SI),Shyvana/Yuumi (DE/MT),5,8,0.625
Kalista/Lucian (DE/SI),Annie/Jhin (RU/NX),5,8,0.625
Azir/Irelia (IO/SH),Gwen/Quinn (DE/SI),5,8,0.625
Janna/Nilah (BW/PZ),Gnar/Udyr (DE/FR),5,8,0.625
Annie/Gwen (NX/SI),Kayle/Udyr (FR/MT),5,8,0.625
Braum/Kayle (FR/MT),The Poro King (IO/RU),5,8,0.625
Gwen (NX/SI),Azir/Irelia (IO/SH),5,8,0.625
Bard/Janna (RU/PZ),Azir/Renekton (SH),5,8,0.625
Azir (IO/SH),Annie/Gwen (NX/SI),5,8,0.625
Draven/Jinx (NX/PZ),Shyvana (DE/MT),5,8,0.625
Bard/Braum (RU/FR),The Poro King (MT/RU),5,8,0.625
Gnar/Norra (BC/SI),Annie/Jhin (RU/NX),5,8,0.625
Nocturne (DE/SI),Janna/Nilah (BW/PZ),5,8,0.625
