archetype_1,archetype_2,mu_win,mu_n,mu_wr
Jhin/Norra (BC/RU),Samira/Sejuani (FR/NX),0,1,0
Heimerdinger/Norra (BC/PZ),Gnar/Udyr (DE/FR),0,1,0
Gnar/Udyr (DE/FR),Shyvana/Yuumi (DE/MT),0,1,0
Fizz/Samira (BW/NX),Gnar/Udyr (DE/FR),0,1,0
Heimerdinger/Jayce (PZ/SI),Gnar/Udyr (DE/FR),0,1,0
Karma/Sett (IO/PZ),Gnar/Udyr (DE/FR),0,1,0
Gnar/Udyr (DE/FR),Ekko (MT/PZ),0,1,0
Nami/Seraphine (BW/PZ),Gnar/Sejuani (DE/FR),0,1,0
Gnar/Jhin (BC/RU),Gnar/Sejuani (DE/FR),0,1,0
Aatrox/Kayn (RU/RU),Gnar/Sejuani (DE/FR),0,1,0
Heimerdinger/Jayce (PZ/SI),Gnar/Sejuani (DE/FR),0,1,0
Gnar/Sejuani (DE/FR),Akshan/Pantheon (MT/SH),0,1,0
Pyke/Rek'Sai (BW/SH),Gnar/Sejuani (DE/FR),0,1,0
Gnar/Sejuani (DE/FR),Aatrox/Vayne (RU/DE),0,1,0
Aurelion Sol/Leona (FR/MT),Gnar/Jarvan IV (DE/FR),0,1,0
Jarvan IV/Shen (DE/IO),Jarvan IV/Norra (BC/DE),0,1,0
Seraphine/Sett (IO/PZ),Aurelion Sol/Jarvan IV/Shyvana (DE/MT),0,1,0
Lissandra/Tryndamere (DE/FR),Ashe/LeBlanc (FR/NX),0,1,0
Seraphine/Sett (IO/PZ),Aurelion Sol/Leona (FR/MT),0,1,0
Aatrox/Akshan (RU/SH),Maokai (BW/SI),0,1,0
Vayne/Zed (DE/IO),Norra (BC/FR),0,1,0
Aurelion Sol/Shyvana (DE/MT),Aurelion Sol/Yuumi (MT/SH),0,1,0
Aatrox/Vayne (RU/DE),Akshan/Nidalee (SI/SH),0,1,0
Sion/Swain (NX/SI),Heimerdinger/Norra (BC/PZ),0,1,0
Heimerdinger/Norra (BC/PZ),Jhin/Norra (BC/RU),0,1,0
Garen/Gnar (DE/FR),Heimerdinger/Norra (BC/PZ),0,1,0
Norra (BC/SI),Norra/Yuumi (BC/MT),0,1,0
Norra (BC/SI),Jayce/Norra (BC/PZ),0,1,0
Norra (BC/SI),Seraphine/Sett (IO/PZ),0,1,0
Jinx/Kennen (BC/PZ),Galio/Shyvana (DE/MT),0,1,0
Norra (BC/FR),Jinx/Kennen (BC/PZ),0,1,0
Shyvana (DE/MT),Jarvan IV/Shen (DE/IO),0,1,0
Shyvana (DE/MT),Norra/Teemo (BC/FR),0,1,0
Garen/Norra/Quinn (BC/DE),Ekko/Jinx (PZ/SH),0,1,0
Ekko/Nami (BW/PZ),Ekko/Jinx (PZ/SH),0,1,0
Karma/Sett (IO/PZ),Illaoi/Vayne (BW/DE),0,1,0
Garen/Shyvana (DE/MT),Norra/Teemo (BC/FR),0,1,0
Jax/Teemo (RU/PZ),Jhin/Norra (BC/RU),0,1,0
Annie/Gwen (NX/SI),Gwen/Riven (NX/SI),0,1,0
Jax/Vayne (DE/RU),Maokai/Nautilus (BW/SI),0,1,0
Senna/Veigar (BC/SI),Jax/Vayne (DE/RU),0,1,0
Jax/Lucian (DE/RU),Jhin/Norra (BC/RU),0,1,0
Jax/Vayne (DE/RU),Samira/Seraphine (NX/PZ),0,1,0
Gwen/Jax (RU/SI),Norra/Teemo (BC/FR),0,1,0
Gwen/Jax (RU/SI),Heimerdinger/Jayce (MT/PZ),0,1,0
Aatrox/Kayn (RU/RU),Gwen/Jax (RU/SI),0,1,0
Gwen/Jax (RU/SI),Nasus/Veigar (SI/SH),0,1,0
Norra/Teemo (BC/MT),Senna/Sion (NX/SI),0,1,0
Master Yi/Seraphine (IO/PZ),Heimerdinger/Jayce (MT/PZ),0,1,0
Darius/Swain (NX/PZ),Master Yi/Seraphine (IO/PZ),0,1,0
Master Yi/Seraphine (IO/PZ),Garen/Shyvana (DE/MT),0,1,0
Nasus/Senna (SI/SH),Ryze/Yuumi (MT/RU),0,1,0
Galio/Vayne (DE/MT),Ryze/Yuumi (MT/RU),0,1,0
Ryze/Yuumi (MT/RU),Seraphine/Sett (IO/PZ),0,1,0
Championless (BW/PZ),Gnar/Jarvan IV (DE/FR),0,1,0
Aurelion Sol/Lissandra (FR/MT),Jhin/Norra (BC/RU),0,1,0
Samira/Viego (NX/SI),Aatrox (RU/BW),0,1,0
Nami (BW/PZ),Akshan/Master Yi (IO/SH),0,1,0
Senna (PZ/SI),Garen/Norra (BC/DE),0,1,0
Jhin/Norra (BC/RU),Senna (PZ/SI),0,1,0
Galio/Lissandra (DE/FR),Karma/Master Yi (IO/MT),0,1,0
Fizz/Seraphine (BC/PZ),Azir (SH),0,1,0
Gwen/Pyke (BW/SI),Bard/Garen (RU/DE),0,1,0
Teemo/Yuumi (MT/PZ),Jarvan IV/Shyvana (DE/SI),0,1,0
Nasus/Veigar (SI/SH),Aurelion Sol/Seraphine (MT/PZ),0,1,0
Master Yi/Seraphine (IO/PZ),Malphite/Taliyah (MT/SH),0,1,0
Aurelion Sol/Lissandra (FR/MT),Malphite/Taliyah (MT/SH),0,1,0
Kalista (BC/SI),Malphite/Taliyah (MT/SH),0,1,0
Jayce (PZ/SI),Caitlyn/Seraphine (MT/PZ),0,1,0
Jhin/Norra (BC/RU),Caitlyn/Seraphine (MT/PZ),0,1,0
Pantheon/Varus (MT/RU),Karma/Sett (IO/PZ),0,1,0
Nami/Sett (BW/IO),Karma/Sett (IO/PZ),0,1,0
Kennen/Nidalee (BC/SH),Nasus/Veigar (SI/SH),0,1,0
Jinx/Kennen (BC/PZ),Bard/Caitlyn (RU/PZ),0,1,0
Fizz/Kennen (BW/IO),Aurelion Sol/Leona (FR/MT),0,1,0
Akshan/Nidalee/Pantheon (MT/SH),Karma/Sett (IO/PZ),0,1,0
Akshan/Nidalee/Pantheon (MT/SH),Senna/Veigar (BC/SI),0,1,0
Akshan/Nidalee/Pantheon (MT/SH),Quinn/Riven (DE/NX),0,1,0
Azir/Kennen (IO/SH),Aurelion Sol (FR/MT),0,1,0
Pyke/Rek'Sai (BW/SH),Azir/Kennen (IO/SH),0,1,0
Azir/Kennen (IO/SH),Nami/Seraphine (BW/PZ),0,1,0
Fizz/Kennen (BW/IO),Norra/Viego (BC/SI),0,1,0
Aatrox/Kayn (RU/RU),Nasus/Nidalee (SI/SH),0,1,0
Seraphine/Sett (IO/PZ),Fizz/Kennen (BW/IO),0,1,0
Kalista (PZ/SI),Jax/Varus (RU/RU),0,1,0
Viego (NX/SI),Fizz/Samira (BW/NX),0,1,0
Garen/Norra (BC/DE),Aurelion Sol (FR/MT),0,1,0
Pyke/Rek'Sai (BW/SH),Norra/Teemo (BC/SI),0,1,0
Zed (IO/SI),Norra/Teemo (BC/SI),0,1,0
Ashe/Senna (FR/SI),Jayce (NX/PZ),0,1,0
Viego (PZ/SI),Jhin/Norra (BC/RU),0,1,0
Ahri/Kennen (IO/SH),Galio (BC/DE),0,1,0
